EmployeeId,UniqueCode,NetworkId,firstname,middlename,lastname,nameprefix,namesuffix,preferredname,department,division,orgunitnumber,companycode,companynumber,hierarchy,location,locationName,manageremployeenumber,managerfirstname,managerlastname,managermiddlename,workemail,workphone,extension,fax,mobile,pager,secondaryphone,title,employeetype,employeetypedescription,regtempin,fulltimeparttimein,status,employeestatusdescription,Street,City,Province,zipcode,userstate,region,country,approver,delegate,jobcode,costcentername,costcentercode,sunrisedate,sunsetdate,vacationstart,vacationend,mailcode,hiredate,terminationdate,lastdayworked,contractstartdate,contractenddate,lastperformancereviewdate,lastperformancereviewresult,standardhours,shiftcode,shiftname,dom_intl_in,TerminationDate
2540,CD2540,CDyzewska,Christine,,Dyzewska,,,Chris,Rates and Currencies,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2533,David,Kearney,,Christine.Dyzewska@sec.com,,,,020 7695 8618,,,Associate Vice President Rates and Currencies,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2541,PG2541,PGlancy,Peter,,Glancy,,,,Rates and Currencies,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2533,David,Kearney,,Peter.Glancy@sec.com,,,,,,,Associate Vice President Rates and Currencies,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2542,CT2542,CTreacy,Cormac,,Treacy,,,,Rates and Currencies,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2533,David,Kearney,,Cormac.Treacy@sec.com,,,,,,,Associate Vice President Rates and Currencies,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2543,SM2543,SMoore,Sarah,,Moore,,,,Rates and Currencies,Global Markets,15,GMKT,GMKT15,4,Newyork City,,2533,David,Kearney,,Sarah.Moore@sec.com,,,,,,,Associate Vice President Rates and Currencies,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1944,EC1944,EComiskey,Enda,,Comiskey,,,,Retail Banking,Global Banking,16,BAN16,BAN16,3,Newyork City,,1810,Antoinette,Denvir,,Enda.Comiskey@sec.com,,,,020 7695 8927,,,Managing Dir. Retail Banking,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1945,EK1945,EKenward,Evelyn,,Kenward,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Evelyn.Kenward@sec.com,,,,,,,Vice President Retail Banking,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1946,EG1946,EGaines,Enda,,Gaines,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Enda.Gaines@sec.com,,,,7825352199,,,Associate Vice President Retail Banking,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1947,ER1947,ERyan,Eamonn,,Ryan,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Eamonn.Ryan@sec.com,,,,2076957874,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1948,EF1948,EFusil,Edward,,Fusil,,,Ed,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Edward.Fusil@sec.com,,,,0207695 6038,,,Associate Bank Teller,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1949,EW1949,EWeisz,Emma,,Weisz,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Emma.Weisz@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2020,JF2020,JFitzgerald,John,,Fitzgerald,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,John.Fitzgerald@sec.com,,,,54255/07771947154,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,,,D1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2021,JB2021,JBodi,Joan,,Bodi,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Joan.Bodi@sec.com,,,,mob. 07786 703272,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2214,,M1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2022,JS2022,JShanley,Joanne,,Shanley,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Joanne.Shanley@sec.com,,,,,,,Associate Bank Teller,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2023,JO2023,JO'Connor,Jocelyne,,O'Connor,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Jocelyne.O'Connor@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2024,JF2024,JField,Joan,,Field,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Joan.Field@sec.com,,,,2076956650,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2025,JO2025,JOwen,John,,Owen,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,John.Owen@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2026,JC2026,JCollins,John,,Collins,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,John.Collins@sec.com,,,,07754 395 350,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2027,JC2027,JClarke,John,,Clarke,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,John.Clarke@sec.com,,,,07827 842154,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2028,JD2028,JDuffy,Jemal,,Duffy,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Jemal.Duffy@sec.com,,,,07920 089277,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2029,JT2029,JThornton,James,,Thornton,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,James.Thornton@sec.com,,,,,,,Associate Bank Teller,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2030,JK2030,JKilleen,James,,Killeen,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,James.Killeen@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2031,JW2031,JWard,Jenny,,Ward,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Jenny.Ward@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2032,JS2032,JSheils,Jens,,Sheils,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Jens.Sheils@sec.com,,,,07825 844 148,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2033,JC2033,JCorcoran,Jacqueline,,Corcoran,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Jacqueline.Corcoran@sec.com,,,,020 7695 7081 / 07836 238168,,,Vice President Retail Banking,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2034,JC2034,JCarey,John,,Carey,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,John.Carey@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2035,JK2035,JKingston,Janet,,Kingston,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Janet.Kingston@sec.com,,,,0207 695 6789,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2036,JB2036,JBeatty,James,,Beatty,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,James.Beatty@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2037,JH2037,JHarvey,John,,Harvey,,,Harvey,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,John.Harvey@sec.com,,,,2076957214,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2038,KK2038,KKelly,Karl,,Kelly,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Karl.Kelly@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2039,KG2039,KGerlack,Kathy,,Gerlack,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kathy.Gerlack@sec.com,,,,,,,Associate Bank Teller,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2040,KO2040,KO'Mahony,Katie,,O'Mahony,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Katie.O'Mahony@sec.com,,,,07500 604083,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2215,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2041,KM2041,KMaguire,Kieran,,Maguire,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kieran.Maguire@sec.com,,,,02476 439 160,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,,,D1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2042,KS2042,KStokes,Kevin,,Stokes,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kevin.Stokes@sec.com,,,,2076957388,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2235,,M1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2043,KO2043,KO'Connor,Katarzyna,,O'Connor,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Katarzyna.O'Connor@sec.com,,,,50661 Holborn / 02476439110 Cov,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2044,KP2044,KPereira,Kathryn,,Pereira,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kathryn.Pereira@sec.com,,,,020 7695 7967 Mob 07836 241411,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2045,KS2045,KStaves,Katharina,,Staves,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Katharina.Staves@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2046,KC2046,KCantwell,Kellie,,Cantwell,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kellie.Cantwell@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2047,KK2047,KKilleen,Katarzyna,,Killeen,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Katarzyna.Killeen@sec.com,,,,07799  192481,,,Associate Bank Teller,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2048,KO2048,KO'Kelly,Keith,,O'Kelly,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Keith.O'Kelly@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2049,KQ2049,KQuinn,Karon,,Quinn,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Karon.Quinn@sec.com,,,,07786 703206,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2050,KO2050,KO'Kearney White,Kevin,,O'Kearney White,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kevin.O'Kearney White@sec.com,,,,#54298 - Mobile:07826 903 358,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2051,KH2051,KHannon,Kevin,,Hannon,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kevin.Hannon@sec.com,,,,07795 037889,,,Vice President Retail Banking,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2052,KW2052,KWilliams,Kerry Mark,,Williams,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kerry Mark.Williams@sec.com,,,,0207 695 8178,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2053,KO2053,KO'Sullivan,Karimi,,O'Sullivan,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Karimi.O'Sullivan@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2054,KW2054,KWalsh,Kieran,,Walsh,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kieran.Walsh@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2055,KV2055,KVarallyai,Kieran,,Varallyai,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kieran.Varallyai@sec.com,,,,02476439380 / 07508515010,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2056,KB2056,KBrennan,Keith,,Brennan,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Keith.Brennan@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2057,KB2057,KBlechinger,Kevin,,Blechinger,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Kevin.Blechinger@sec.com,,,,2476439419,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2058,KN2058,KNi Mhurchu,Keith,,Ni Mhurchu,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Keith.Ni Mhurchu@sec.com,,,,,,,Associate Bank Teller,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2059,KB2059,KBhagwan,Keith,,Bhagwan,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Keith.Bhagwan@sec.com,,,,020 7695 7381,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2236,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2131,MA2131,MAgogue,Mary,,Agogue,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Mary.Agogue@sec.com,,,,,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2288,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2132,MC2132,MCroke,Michelle,,Croke,,,,Retail Banking,Global Banking,16,BAN16,BAN16,4,Newyork City,,1944,Enda,Comiskey,,Michelle.Croke@sec.com,,,,020 7695 7483,,,Associate Bank Teller,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2288,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2214,RL2214,RLane,Ros,,Lane,,,,SAP Administrator,Global Technology,12,TECH,TECH12,3,Dallas,,1012,Joe,Kellington,,Ros.Lane@sec.com,,,,,,,Associate SAP Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2215,RW2215,RWaite,Robert,,Waite,,,Bob,SAP Administrator,Global Technology,12,TECH,TECH12,3,Dallas,,2214,Ros,Lane,,Robert.Waite@sec.com,,,,07929 297409,,,Associate SAP Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2216,RI2216,RInnes,Ross,,Innes,,,,SAP Administrator,Global Technology,12,TECH,TECH12,4,Dallas,,2214,Ros,Lane,,Ross.Innes@sec.com,,,,,,,Associate SAP Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2217,RL2217,RLarkin,Rebecca,,Larkin,,,Becky,SAP Administrator,Global Technology,12,TECH,TECH12,4,Dallas,,2214,Ros,Lane,,Rebecca.Larkin@sec.com,,,,07919 625696,,,Associate SAP Administrator,PT,PartTime,Regular,PartTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2218,RG2218,RGeoghegan,Ronan,,Geoghegan,,,,SAP Administrator,Global Technology,12,TECH,TECH12,4,Dallas,,2214,Ros,Lane,,Ronan.Geoghegan@sec.com,,,,0207 695 2777,,,Associate SAP Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2219,RM2219,RMcEnery,Richard,,McEnery,,,,SAP Administrator,Global Technology,12,TECH,TECH12,4,Dallas,,2214,Ros,Lane,,Richard.McEnery@sec.com,,,,0207 695 5399 or 07775 816560,,,Associate SAP Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2220,RM2220,RMinford,Rachel,,Minford,,,,SAP Administrator,Global Technology,12,TECH,TECH12,4,Dallas,,2214,Ros,Lane,,Rachel.Minford@sec.com,,,,,,,Associate SAP Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1401,PG1401,PGunn,Pardhan,,Gunn,,,,Software Engineering Services,Global Technology,12,TECH,TECH12,3,Dallas,,1402,Steve,Umero,,Pardhan.Gunn@sec.com,310-909-8776,,,01142 513215,,,Associate Software Engineer,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,,,M3,IACCC03,IACCC03,,,,,,2/2/2009,,,,,,,,2,Regular,Domestic,
1402,SU1402,SUmero,Steve,A,Umero,,,,Software Engineering Services,Global Technology,12,TECH,TECH12,3,Dallas,,1012,Joe,Kellington,,Steve.Umero@sec.com,213-908-7865,,,01925 765036,,,Development Manager,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1063,1401,D3,IACCC03,IACCC03,,,,,,2/28/2008,,,,,,,,2,Regular,Domestic,
1800,AV1800,AVillemagne,Anne Marie,,Villemagne,,,,Software Engineering Services,Global Technology,12,TECH,TECH12,4,Dallas,,1402,Steve,Umero,,Anne Marie.Villemagne@sec.com,310-909-8776,,,01633 869736,,,Principal Associate Software Engineer,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1066,,R3,IACCC03,IACCC03,,,,,,3/4/2008,,,,,,,,2,Regular,Domestic,
